frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
34,ok,response,2,0,,,,true,2720869188,2745036974,13604345.940,13725184.870,120838.930,4965.780,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 46 30 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 33 30 30 30 31 30 44 45 45 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 38 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 43 37 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.072V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.571V#1 cell_min=3.566V#2 MOS=31.9C T1=32.1C T2=31.7C T4=29.9C T5=29.9C,
35,ok,request,50,97,,,,true,2876138875,2879863404,14380694.375,14399317.020,18622.645,655509.505,7E 32 30 33 32 34 36 36 31 30 30 30 30 46 44 41 38 0D,Pylon req addr=0x32 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
36,ok,response,2,0,,,,true,2880897484,2905065269,14404487.420,14525326.345,120838.925,5170.400,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 45 45 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 33 30 30 30 31 30 44 45 45 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 38 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 42 33 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.070V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.571V#1 cell_min=3.566V#2 MOS=31.9C T1=32.1C T2=31.7C T4=29.9C T5=29.9C,
37,ok,request,2,99,,,,true,3044124521,3047849050,15220622.605,15239245.250,18622.645,695296.260,7E 32 30 30 32 34 36 36 33 30 30 30 30 46 44 41 39 0D,Pylon req addr=0x02 cid2=0x63 charge/discharge status chk=OK len=0 empty,request charge/discharge status empty payload,
38,ok,response,2,0,,,,true,3048905320,3056405659,15244526.600,15282028.295,37501.695,5281.350,7E 32 30 30 32 34 36 30 30 44 30 31 32 45 31 30 30 41 32 38 30 30 31 37 43 30 37 36 43 43 30 46 39 42 43 0D,Pylon rsp addr=0x02 OK cid2=0x63 chk=OK charge/discharge status len=18,"0x63 status=0xC0 (charge=ON, discharge=ON, balance=OFF)",
39,ok,request,2,97,,,,true,3204115999,3207840534,16020579.995,16039202.670,18622.675,738551.700,7E 32 30 30 32 34 36 36 31 30 30 30 30 46 44 41 42 0D,Pylon req addr=0x02 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
40,ok,response,2,0,,,,true,3208891946,3233059731,16044459.730,16165298.655,120838.925,5257.060,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 45 45 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 32 30 30 30 31 30 44 45 45 30 30 30 32 30 42 45 41 30 42 45 43 30 30 30 34 30 42 45 38 30 30 30 32 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 30 42 44 36 30 42 44 36 30 30 30 30 30 42 44 36 30 30 30 30 45 38 42 34 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.070V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.570V#1 cell_min=3.566V#2 MOS=31.9C T1=32.1C T2=31.7C T4=29.9C T5=29.9C,
41,ok,request,66,97,,,,true,3364103796,3367828329,16820518.980,16839141.645,18622.665,655220.325,7E 32 30 34 32 34 36 36 31 30 30 30 30 46 44 41 37 0D,Pylon req addr=0x42 cid2=0x61 analog/telemetry chk=OK len=0 empty,request analog/telemetry empty payload,
42,ok,response,2,0,,,,true,3368899407,3393067192,16844497.035,16965335.960,120838.925,5355.390,7E 32 30 30 32 34 36 30 30 38 30 36 32 44 45 46 30 30 30 30 30 35 36 30 30 30 30 30 30 30 30 36 34 36 34 30 44 46 33 30 30 30 31 30 44 45 45 30 30 30 32 30 42 45 41 30 42 45 42 30 30 30 34 30 42 45 39 30 30 30 31 30 42 44 37 30 42 44 37 30 30 30 30 30 42 44 37 30 30 30 30 30 42 44 37 30 42 44 37 30 30 30 30 30 42 44 37 30 30 30 30 45 38 43 32 0D,Pylon rsp addr=0x02 OK cid2=0x61 chk=OK analog/telemetry len=98,0x61 V=57.072V I=0.0A SOC=86% SOH=100% cycles=0 cell_max=3.571V#1 cell_min=3.566V#2 MOS=31.9C T1=32.0C T2=31.8C T4=30.0C T5=30.0C,
43,ok,request,2,99,,,,true,3532089462,3535813985,17660447.310,17679069.925,18622.615,695111.350,7E 32 30 30 32 34 36 36 33 30 30 30 30 46 44 41 39 0D,Pylon req addr=0x02 cid2=0x63 charge/discharge status chk=OK len=0 empty,request charge/discharge status empty payload,
