frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
60,ok,response,0x01,0x03,0x0000,13,26,true,1504915483,1511374107,7524577.415,7556870.535,32293.120,5236.035,01 03 1A 00 00 16 4D 00 57 00 64 01 B0 01 F4 01 F4 00 00 00 00 00 00 00 00 0C 00 00 00 60 E0,WOW Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=+0.00A, pack_v=57.09V, SOC=87% raw=0x0057, SOH=100% raw=0x0064, remain=4.32Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0C00 (charge MOS, discharge MOS), balance=0x0000 (none)",
61,ok,request,0x01,0x03,0x000F,22,,true,1553317179,1555275494,7766585.895,7776377.470,9791.575,209715.360,01 03 00 0F 00 16 F4 07,WOW Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
62,ok,response,0x01,0x03,0x000F,22,44,true,1556272045,1566480844,7781360.225,7832404.220,51043.995,4982.755,01 03 2C 0D F2 0D F1 0D F3 0D F2 0D F2 0D EF 0D EE 0D EE 0D EF 0D EF 0D F1 0D F2 0D F2 0D F3 0D F1 0D F2 01 3D 01 3A 01 39 01 40 01 29 01 3C 8B AB,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.570V C02=3.569V C03=3.571V C04=3.570V C05=3.570V C06=3.567V C07=3.566V C08=3.566V C09=3.567V C10=3.567V C11=3.569V C12=3.570V C13=3.570V C14=3.571V C15=3.569V C16=3.570V min=3.566V#7 max=3.571V#3, temp1=31.7C, temp2=31.4C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
63,ok,request,0x01,0x03,0x0000,13,,true,1604531707,1606490021,8022658.535,8032450.105,9791.570,190254.315,01 03 00 00 00 0D 84 0F,WOW Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
64,ok,response,0x01,0x03,0x0000,13,26,true,1607441098,1613899722,8037205.490,8069498.610,32293.120,4755.385,01 03 1A 00 00 16 4E 00 57 00 64 01 B0 01 F4 01 F4 00 00 00 00 00 00 00 00 0C 00 00 00 34 05,WOW Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=+0.00A, pack_v=57.10V, SOC=87% raw=0x0057, SOH=100% raw=0x0064, remain=4.32Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0C00 (charge MOS, discharge MOS), balance=0x0000 (none)",
65,ok,request,0x01,0x03,0x000F,22,,true,1655912577,1657870891,8279562.885,8289354.455,9791.570,210064.275,01 03 00 0F 00 16 F4 07,WOW Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
66,ok,response,0x01,0x03,0x000F,22,44,true,1658839328,1669048127,8294196.640,8345240.635,51043.995,4842.185,01 03 2C 0D F2 0D F1 0D F2 0D F2 0D F2 0D EF 0D EE 0D EE 0D EF 0D EF 0D F2 0D F2 0D F3 0D EF 0D EF 0D EF 01 3D 01 3A 01 39 01 40 01 29 01 3C 91 0D,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.570V C02=3.569V C03=3.570V C04=3.570V C05=3.570V C06=3.567V C07=3.566V C08=3.566V C09=3.567V C10=3.567V C11=3.570V C12=3.570V C13=3.571V C14=3.567V C15=3.567V C16=3.567V min=3.566V#7 max=3.571V#13, temp1=31.7C, temp2=31.4C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
67,ok,request,0x01,0x03,0x0000,13,,true,1707100944,1709059259,8535504.720,8545296.295,9791.575,190264.085,01 03 00 00 00 0D 84 0F,WOW Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
68,ok,response,0x01,0x03,0x0000,13,26,true,1710050049,1716508674,8550250.245,8582543.370,32293.125,4953.950,01 03 1A 00 00 16 4E 00 57 00 64 01 B0 01 F4 01 F4 00 00 00 00 00 00 00 00 0C 00 00 00 34 05,WOW Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=+0.00A, pack_v=57.10V, SOC=87% raw=0x0057, SOH=100% raw=0x0064, remain=4.32Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0C00 (charge MOS, discharge MOS), balance=0x0000 (none)",
69,ok,request,0x01,0x03,0x000F,22,,true,1758516374,1760474690,8792581.870,8802373.450,9791.580,210038.500,01 03 00 0F 00 16 F4 07,WOW Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
70,ok,response,0x01,0x03,0x000F,22,44,true,1761469113,1771677912,8807345.565,8858389.560,51043.995,4972.115,01 03 2C 0D F3 0D F1 0D F2 0D F1 0D EF 0D EF 0D EE 0D EE 0D F1 0D F2 0D F2 0D F1 0D F1 0D F1 0D EF 0D EF 01 3D 01 3B 01 39 01 40 01 29 01 3C 84 37,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.571V C02=3.569V C03=3.570V C04=3.569V C05=3.567V C06=3.567V C07=3.566V C08=3.566V C09=3.569V C10=3.570V C11=3.570V C12=3.569V C13=3.569V C14=3.569V C15=3.567V C16=3.567V min=3.566V#7 max=3.571V#1, temp1=31.7C, temp2=31.5C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
71,ok,request,0x01,0x03,0x0000,13,,true,1809721730,1811680045,9048608.650,9058400.225,9791.575,190219.090,01 03 00 00 00 0D 84 0F,WOW Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
72,ok,response,0x01,0x03,0x0000,13,26,true,1812658999,1819117624,9063294.995,9095588.120,32293.125,4894.770,01 03 1A 00 00 16 4E 00 57 00 64 01 B0 01 F4 01 F4 00 00 00 00 00 00 00 00 0C 00 00 00 34 05,WOW Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=+0.00A, pack_v=57.10V, SOC=87% raw=0x0057, SOH=100% raw=0x0064, remain=4.32Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0C00 (charge MOS, discharge MOS), balance=0x0000 (none)",
73,ok,request,0x01,0x03,0x000F,22,,true,1861101048,1863059362,9305505.240,9315296.810,9791.570,209917.120,01 03 00 0F 00 16 F4 07,WOW Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
74,ok,response,0x01,0x03,0x000F,22,44,true,1864057230,1874266028,9320286.150,9371330.140,51043.990,4989.340,01 03 2C 0D F3 0D F1 0D F2 0D F1 0D EF 0D EF 0D EE 0D EE 0D F1 0D F2 0D F2 0D F1 0D F1 0D EF 0D EF 0D EE 01 3D 01 3B 01 39 01 40 01 29 01 3C EF 10,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.571V C02=3.569V C03=3.570V C04=3.569V C05=3.567V C06=3.567V C07=3.566V C08=3.566V C09=3.569V C10=3.570V C11=3.570V C12=3.569V C13=3.569V C14=3.567V C15=3.567V C16=3.566V min=3.566V#7 max=3.571V#1, temp1=31.7C, temp2=31.5C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
75,ok,request,0x01,0x03,0x0000,13,,true,1912308743,1914267058,9561543.715,9571335.290,9791.575,190213.575,01 03 00 00 00 0D 84 0F,WOW Modbus req slave=0x01 func=0x03 start=0x0000 count=13 crc=OK,read holding registers start=0x0000 count=13 poll-block,
76,ok,response,0x01,0x03,0x0000,13,26,true,1915267950,1921726574,9576339.750,9608632.870,32293.120,5004.460,01 03 1A 00 00 16 4D 00 57 00 64 01 B0 01 F4 01 F4 00 00 00 00 00 00 00 00 0C 00 00 00 60 E0,WOW Modbus rsp slave=0x01 func=0x03 regs=0x0000..0x000C bytes=26 crc=OK,"response regs 0x0000..0x000C: pack_i=+0.00A, pack_v=57.09V, SOC=87% raw=0x0057, SOH=100% raw=0x0064, remain=4.32Ah, full=5.00Ah, design=5.00Ah, cycles=0, warning=0x0000 (none), protection=0x0000 (none), status=0x0C00 (charge MOS, discharge MOS), balance=0x0000 (none)",
77,ok,request,0x01,0x03,0x000F,22,,true,1963714221,1965672535,9818571.105,9828362.675,9791.570,209938.235,01 03 00 0F 00 16 F4 07,WOW Modbus req slave=0x01 func=0x03 start=0x000F count=22 crc=OK,read holding registers start=0x000F count=22 poll-block,
78,ok,response,0x01,0x03,0x000F,22,44,true,1966666180,1976874979,9833330.900,9884374.895,51043.995,4968.225,01 03 2C 0D F4 0D F1 0D F2 0D EF 0D EF 0D EF 0D EE 0D EF 0D F2 0D F2 0D F2 0D F1 0D F2 0D F1 0D EE 0D EF 01 3E 01 3B 01 39 01 40 01 29 01 3C FD D5,WOW Modbus rsp slave=0x01 func=0x03 regs=0x000F..0x0024 bytes=44 crc=OK,"response regs 0x000F..0x0024: cells count=16 C01=3.572V C02=3.569V C03=3.570V C04=3.567V C05=3.567V C06=3.567V C07=3.566V C08=3.567V C09=3.570V C10=3.570V C11=3.570V C12=3.569V C13=3.570V C14=3.569V C15=3.566V C16=3.567V min=3.566V#7 max=3.572V#1, temp1=31.8C, temp2=31.5C, temp3=31.3C, temp4=32.0C, mos_temp=29.7C, env_temp=31.6C",
