frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
334,ok,extended,0x18F128F4,data,8,1941277153,1941386513,9706385.765,9706932.565,546.800,537.240,8B 01 90 01 5A 00 00 00,JKBMS CAN 0x18F128F4 capacity/cycles node=0 DLC=8 [8B 01 90 01 5A 00 00 00],0x18F128F0 capacity remain=39.5Ah rated=40.0Ah reserved=0x005A cycles=0,
335,ok,standard,0x2F4,data,8,1960878820,1960972180,9804394.100,9804860.900,466.800,97461.535,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
336,ok,standard,0x4F4,data,8,1961085239,1961177799,9805426.195,9805888.995,462.800,565.295,F5 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F5 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.573V#1 cell_min=3.571V#6 dV=2mV,
337,ok,standard,0x2F4,data,8,1980879758,1980973118,9904398.790,9904865.590,466.800,98509.795,3B 02 A0 0F 63 00 00 00,JKBMS CAN 0x2F4 battery status node=0 DLC=8 [3B 02 A0 0F 63 00 00 00],0x2F0 pack V=57.1V I=+0.0A SOC=99% discharge_time=0h,
338,ok,standard,0x4F4,data,8,1981078960,1981171520,9905394.800,9905857.600,462.800,529.210,F4 0D 01 F3 0D 06 00 00,JKBMS CAN 0x4F4 cell voltage extremes node=0 DLC=8 [F4 0D 01 F3 0D 06 00 00],0x4F0 cell_max=3.572V#1 cell_min=3.571V#6 dV=1mV,
339,ok,extended,0x18F128F4,data,8,1981279037,1981388397,9906395.185,9906941.985,546.800,537.585,8B 01 90 01 5A 00 00 00,JKBMS CAN 0x18F128F4 capacity/cycles node=0 DLC=8 [8B 01 90 01 5A 00 00 00],0x18F128F0 capacity remain=39.5Ah rated=40.0Ah reserved=0x005A cycles=0,
340,ok,extended,0x18F528F4,data,8,1981479847,1981593207,9907399.235,9907966.035,566.800,457.250,23 00 00 00 00 00 00 00,JKBMS CAN 0x18F528F4 BMS status raw node=0 DLC=8 [23 00 00 00 00 00 00 00],0x18F528F0 BMS status raw raw=23 00 00 00 00 00 00 00,
341,ok,extended,0x1806E5F4,data,8,1981679053,1981790813,9908395.265,9908954.065,558.800,429.230,02 9E 01 7C 20 00 00 00,JKBMS CAN 0x1806E5F4 charge limits node=0 DLC=8 [02 9E 01 7C 20 00 00 00],0x1806E5F0 charge info V=4045.0V I=3174.5A raw=02 9E 01 7C 20 00 00 00,
342,ok,standard,0x5F4,data,8,1981879062,1981971622,9909395.310,9909858.110,462.800,441.245,49 01 49 00 49 00 00 00,JKBMS CAN 0x5F4 cell temperature summary node=0 DLC=8 [49 01 49 00 49 00 00 00],0x5F0 temp max=23.0C#1 min=23.0C#0 avg=23.0C,
343,ok,extended,0x18F228F4,data,8,1982086339,1982193299,9910431.695,9910966.495,534.800,573.585,10 49 49 4A 49 49 00 00,JKBMS CAN 0x18F228F4 extended temperatures node=0 DLC=8 [10 49 49 4A 49 49 00 00],0x18F228F0 temps mask=0x10 T1=23.0C T2=23.0C T3=24.0C T4=23.0C T5=23.0C,
344,ok,extended,0x18F428F4,data,8,1982290358,1982400518,9911451.790,9912002.590,550.800,485.295,91 82 0E 00 00 00 64 00,JKBMS CAN 0x18F428F4 BMS info raw node=0 DLC=8 [91 82 0E 00 00 00 64 00],0x18F428F0 BMS info raw raw=91 82 0E 00 00 00 64 00,
