frame_no,status,type,slave,func,start_reg,count,byte_count,crc_ok,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,raw_hex,summary,decoded,error
51,ok,request,0x01,0x03,0x1240,32,,true,1322903043,1323066236,6614515.215,6615331.180,815.965,245904.335,01 03 12 40 00 20 40 BE,JKBMS Modbus req slave=0x01 func=0x03 start=0x1240 count=32 crc=OK,read holding registers start=0x1240 count=32 poll-block,
52,ok,response,0x01,0x03,0x1240,32,64,true,1324171405,1325367486,6620857.025,6626837.430,5980.405,5525.845,01 03 40 00 00 FF FF 0D F8 00 03 00 03 00 45 00 42 00 45 00 42 00 4A 00 47 00 50 00 4C 00 47 00 43 00 47 00 4C 00 56 00 5A 00 7D 00 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 02,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1240..0x125F bytes=64 crc=OK,"response regs 0x1240..0x125F: cell_avg=raw0x0003, cell_diff=66mV, cell_idx raw=0x0042",
53,ok,request,0x01,0x03,0x1244,6,,true,1374505273,1374668467,6872526.365,6873342.335,815.970,245688.935,01 03 12 44 00 06 80 A5,JKBMS Modbus req slave=0x01 func=0x03 start=0x1244 count=6 crc=OK,read holding registers start=0x1244 count=6 poll-block,
54,ok,response,0x01,0x03,0x1244,6,12,true,1375684976,1375979683,6878424.880,6879898.415,1473.535,5082.545,01 03 0C 0D F8 00 03 00 03 00 45 00 42 00 45 DC 18,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1244..0x1249 bytes=12 crc=OK,"response regs 0x1244..0x1249: cell_avg=3.576V, cell_diff=3mV, cell_idx raw=0x0042",
55,ok,request,0x01,0x03,0x128A,40,,true,1425114408,1425277600,7125572.040,7126388.000,815.960,245673.625,01 03 12 8A 00 28 61 46,JKBMS Modbus req slave=0x01 func=0x03 start=0x128A count=40 crc=OK,read holding registers start=0x128A count=40 poll-block,
56,ok,response,0x01,0x03,0x128A,40,80,true,1426288506,1427761933,7131442.530,7138809.665,7367.135,5054.530,01 03 50 01 25 00 00 00 00 00 00 DF 7D 00 00 00 00 00 00 00 00 01 32 01 2F 00 08 00 00 00 00 00 63 00 00 9A 34 00 00 9C 40 00 00 00 00 00 00 23 32 64 00 00 00 00 0E CB 0A 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF 00 01 00 00 00 03 BD 00 00 46 11,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x128A..0x12B1 bytes=80 crc=OK,"response regs 0x128A..0x12B1: pack_i=+0.099A, MOS=29.3C, alarm_candidate=0x23326400, full=65.28Ah, cycles=957",
57,ok,request,0x01,0x03,0x12B8,2,,true,1476940617,1477103810,7384703.085,7385519.050,815.965,245893.420,01 03 12 B8 00 02 41 56,JKBMS Modbus req slave=0x01 func=0x03 start=0x12B8 count=2 crc=OK,read holding registers start=0x12B8 count=2 poll-block,
58,ok,response,0x01,0x03,0x12B8,2,4,true,1478089821,1478245855,7390449.105,7391229.275,780.170,4930.055,01 03 04 64 00 00 00 E5 03,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x12B8..0x12B9 bytes=4 crc=OK,"response regs 0x12B8..0x12B9: SOC=100%, SOH=100% precharge=0x00",
59,ok,request,0x01,0x03,0x1200,16,,true,1527338808,1527502001,7636694.040,7637510.005,815.965,245464.765,01 03 12 00 00 10 41 7E,JKBMS Modbus req slave=0x01 func=0x03 start=0x1200 count=16 crc=OK,read holding registers start=0x1200 count=16 poll-block,
60,ok,response,0x01,0x03,0x1200,16,32,true,1528494008,1529135397,7642470.040,7645676.985,3206.945,4960.035,01 03 20 0D F9 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F9 2A A4,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1200..0x120F bytes=32 crc=OK,response regs 0x1200..0x120F: cells compact count=16 C01=3.577V C02=3.576V C03=3.576V C04=3.576V C05=3.576V C06=3.576V C07=3.576V C08=3.576V C09=3.576V C10=3.576V C11=3.576V C12=3.576V C13=3.576V C14=3.576V C15=3.576V C16=3.577V min=3.576V#2 max=3.577V#1,
61,ok,request,0x01,0x03,0x1210,16,,true,1578337985,1578501177,7891689.925,7892505.885,815.960,246012.940,01 03 12 10 00 10 40 BB,JKBMS Modbus req slave=0x01 func=0x03 start=0x1210 count=16 crc=OK,read holding registers start=0x1210 count=16 poll-block,
62,ok,response,0x01,0x03,0x1210,16,32,true,1579494486,1580135877,7897472.430,7900679.385,3206.955,4966.545,01 03 20 0D F8 0D F8 0D F8 0D F8 0D F8 0D F8 0D F7 0D F8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 4C,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1210..0x121F bytes=32 crc=OK,response regs 0x1210..0x121F: cells compact count=8 C17=3.576V C18=3.576V C19=3.576V C20=3.576V C21=3.576V C22=3.576V C23=3.575V C24=3.576V min=3.575V#23 max=3.576V#17,
63,ok,request,0x01,0x03,0x1220,16,,true,1629361457,1629524650,8146807.285,8147623.250,815.965,246127.900,01 03 12 20 00 10 40 B4,JKBMS Modbus req slave=0x01 func=0x03 start=0x1220 count=16 crc=OK,read holding registers start=0x1220 count=16 poll-block,
64,ok,response,0x01,0x03,0x1220,16,32,true,1630519236,1631160626,8152596.180,8155803.130,3206.950,4972.930,01 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 92 7A,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1220..0x122F bytes=32 crc=OK,response regs 0x1220..0x122F: regs 0x1220..0x122F,
65,ok,request,0x01,0x03,0x1230,16,,true,1680349496,1680512688,8401747.480,8402563.440,815.960,245944.350,01 03 12 30 00 10 41 71,JKBMS Modbus req slave=0x01 func=0x03 start=0x1230 count=16 crc=OK,read holding registers start=0x1230 count=16 poll-block,
66,ok,response,0x01,0x03,0x1230,16,32,true,1681500649,1682142038,8407503.245,8410710.190,3206.945,4939.805,01 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 0D F8 00 03 00 03 00 45 00 42 00 45 76 13,JKBMS Modbus rsp slave=0x01 func=0x03 regs=0x1230..0x123F bytes=32 crc=OK,response regs 0x1230..0x123F: cells stride2 count=1 C30=3.576V min=3.576V#30 max=3.576V#30,
67,ok,request,0x01,0x03,0x1240,32,,true,1731542081,1731705274,8657710.405,8658526.370,815.965,247000.215,01 03 12 40 00 20 40 BE,JKBMS Modbus req slave=0x01 func=0x03 start=0x1240 count=32 crc=OK,read holding registers start=0x1240 count=32 poll-block,
