frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
454,ok,standard,0x319,data,8,1742168070,1742213550,8710840.350,8711067.750,227.400,1012.695,C0 0D F1 0D ED 01 02 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D ED 01 02 00],0x319 cell_max=3.569V#1 cell_min=3.565V#2 dV=4mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
455,ok,standard,0x320,data,8,1746196331,1746241011,8730981.655,8731205.055,223.400,19913.905,4A 4B 0F 26 0F 13 07 80,Growatt CAN 0x320 maker/software DLC=8 [4A 4B 0F 26 0F 13 07 80],0x320 maker='JK' hw=0x0F swL=0x26 swHext=0x0F compat=0x13 ext=0x07,
456,ok,standard,0x321,data,8,1750248181,1750296461,8751240.905,8751482.305,241.400,20035.850,00 00 00 00 00 00 00 00,Growatt CAN 0x321 upgrade info DLC=8 [00 00 00 00 00 00 00 00],0x321 remote-upgrade unused (all zero),
457,ok,standard,0x322,data,8,1754168427,1754214307,8770842.135,8771071.535,229.400,19359.830,01 3B 00 00 02 04 56 56,Growatt CAN 0x322 temperature/SOC range DLC=8 [01 3B 00 00 02 04 56 56],0x322 Tmax=31.5C#2 Tmin=0.0C#4 SOCmax=86%% SOCmin=86%%,
458,ok,standard,0x323,data,8,1758169085,1758217765,8790845.425,8791088.825,243.400,19773.890,10 00 00 00 00 00 00 00,Growatt CAN 0x323 cell count/protection/warning DLC=8 [10 00 00 00 00 00 00 00],0x323 cellCount=16 prot3=0x00 prot4=0x00 prot5=0x00 warn3=0x00,
459,ok,standard,0x311,data,8,1762168940,1762214820,8810844.700,8811074.100,229.400,19755.875,02 40 01 7C 23 B6 00 34,Growatt CAN 0x311 status/limits DLC=8 [02 40 01 7C 23 B6 00 34],0x311 limits chgV=57.6V chgI=38.0A disI=914.2A status_tail=0x0034,
460,ok,standard,0x312,data,8,1766199519,1766247799,8830997.595,8831238.995,241.400,19923.495,00 00 00 00 01 00 00 00,Growatt CAN 0x312 protections/alarms DLC=8 [00 00 00 00 01 00 00 00],0x312 prot1=0x00 prot2=0x00 alm1=0x00 alm2=0x00 pack=1 pwrred=0x0000,
461,ok,standard,0x313,data,8,1770178173,1770223253,8850890.865,8851116.265,225.400,19651.870,16 4B 00 00 01 3C 56 64,Growatt CAN 0x313 pack V/I/SOC/SOH DLC=8 [16 4B 00 00 01 3C 56 64],0x313 pack V=57.07V I=+0.0A Tavg=31.6C SOC=86%% SOH=100%% lifeWarn=0,
462,ok,standard,0x314,data,8,1774169623,1774217103,8870848.115,8871085.515,237.400,19731.850,01 AE 01 F4 00 04 00 00,Growatt CAN 0x314 capacity/delta/cycles DLC=8 [01 AE 01 F4 00 04 00 00],0x314 RM=4.30Ah FCC=5.00Ah dV=4mV cycles=0,
463,ok,standard,0x319,data,8,1778169875,1778215355,8890849.375,8891076.775,227.400,19763.860,C0 0D F1 0D ED 01 02 00,Growatt CAN 0x319 cell extremes/status DLC=8 [C0 0D F1 0D ED 01 02 00],0x319 cell_max=3.569V#1 cell_min=3.565V#2 dV=4mV flags=0xC0 chem=LFP chgEn=0 disEn=0,
