frame_no,status,frame_type,can_id,rtr_type,dlc,start_sample,end_sample,start_us,end_us,duration_us,gap_from_previous_us,data_hex,summary,decoded,error
109,ok,standard,0x360,data,8,866459186,866508266,4332295.930,4332541.330,245.400,39772.790,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x360 status/raw DLC=8 [00 00 00 00 00 00 00 00],0x360 status/raw raw=00 00 00 00 00 00 00 00,
110,ok,standard,0x370,data,8,874459623,874504303,4372298.115,4372521.515,223.400,39756.785,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x370 ASCII/raw DLC=8 [4A 4B 2D 42 4D 53 00 00],0x370 ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
111,ok,standard,0x371,data,8,882460055,882508735,4412300.275,4412543.675,243.400,39778.760,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x371 raw DLC=8 [00 00 00 00 00 00 00 00],0x371 raw raw=00 00 00 00 00 00 00 00,
112,ok,standard,0x372,data,8,890482095,890530375,4452410.475,4452651.875,241.400,39866.800,01 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x372 raw DLC=8 [01 00 00 00 00 00 00 00],0x372 raw raw=01 00 00 00 00 00 00 00,
113,ok,standard,0x373,data,8,898552136,898597616,4492760.680,4492988.080,227.400,40108.805,F3 0D F4 0D 2F 01 30 01,Victron CAN v2026.07.03a 0x373 cell/temp tentative DLC=8 [F3 0D F4 0D 2F 01 30 01],0x373 tentative cell_min=3.571V cell_max=3.572V t1=30.3C t2=30.4C,
114,ok,standard,0x374,data,8,906461369,906508049,4532306.845,4532540.245,233.400,39318.765,30 30 3A 3A 30 32 00 00,Victron CAN v2026.07.03a 0x374 ASCII segment DLC=8 [30 30 3A 3A 30 32 00 00],0x374 ASCII '00::02' raw=30 30 3A 3A 30 32 00 00,
115,ok,standard,0x375,data,8,914479402,914525682,4572397.010,4572628.410,231.400,39856.765,30 30 3A 3A 30 31 00 00,Victron CAN v2026.07.03a 0x375 ASCII segment DLC=8 [30 30 3A 3A 30 31 00 00],0x375 ASCII '00::01' raw=30 30 3A 3A 30 31 00 00,
116,ok,standard,0x376,data,8,922461835,922507715,4612309.175,4612538.575,229.400,39680.765,30 30 3A 3A 30 33 00 00,Victron CAN v2026.07.03a 0x376 ASCII segment DLC=8 [30 30 3A 3A 30 33 00 00],0x376 ASCII '00::03' raw=30 30 3A 3A 30 33 00 00,
117,ok,standard,0x377,data,8,930473073,930518953,4652365.365,4652594.765,229.400,39826.790,30 30 3A 3A 30 34 00 00,Victron CAN v2026.07.03a 0x377 ASCII segment DLC=8 [30 30 3A 3A 30 34 00 00],0x377 ASCII '00::04' raw=30 30 3A 3A 30 34 00 00,
118,ok,standard,0x378,data,8,938469909,938518189,4692349.545,4692590.945,241.400,39754.780,00 00 00 00 08 00 00 00,Victron CAN v2026.07.03a 0x378 raw DLC=8 [00 00 00 00 08 00 00 00],0x378 raw raw=00 00 00 00 08 00 00 00,
119,ok,standard,0x379,data,8,946463147,946511027,4732315.735,4732555.135,239.400,39724.790,28 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x379 raw DLC=8 [28 00 00 00 00 00 00 00],0x379 raw raw=28 00 00 00 00 00 00 00,
120,ok,standard,0x380,data,8,954463579,954508659,4772317.895,4772543.295,225.400,39762.760,34 30 39 30 34 34 39 30,Victron CAN v2026.07.03a 0x380 ASCII segment DLC=8 [34 30 39 30 34 34 39 30],0x380 ASCII '40904490' raw=34 30 39 30 34 34 39 30,
121,ok,standard,0x381,data,8,962464015,962511495,4812320.075,4812557.475,237.400,39776.780,38 30 39 00 30 30 30 00,Victron CAN v2026.07.03a 0x381 ASCII segment DLC=8 [38 30 39 00 30 30 30 00],0x381 ASCII '809 000' raw=38 30 39 00 30 30 30 00,
122,ok,standard,0x351,data,8,970474851,970520331,4852374.255,4852601.655,227.400,39816.780,9E 02 7C 20 B6 03 E3 00,Victron CAN v2026.07.03a 0x351 limits DLC=8 [9E 02 7C 20 B6 03 E3 00],0x351 limits chgV=67.0V chgI=831.6A disI=95.0A lowV=22.7V flags=charge=ON discharge=ON,
123,ok,standard,0x355,data,8,978464492,978509972,4892322.460,4892549.860,227.400,39720.805,63 00 64 00 8E 26 00 00,Victron CAN v2026.07.03a 0x355 SOC/SOH DLC=8 [63 00 64 00 8E 26 00 00],0x355 SOC=99% SOH=100% raw_tail=8E 26 00 00,
124,ok,standard,0x356,data,8,986475723,986521603,4932378.615,4932608.015,229.400,39828.755,52 16 00 00 33 01 00 00,Victron CAN v2026.07.03a 0x356 pack DLC=8 [52 16 00 00 33 01 00 00],0x356 pack V=57.14V I=+0.0A temp=30.7C raw_tail=00 00,
125,ok,standard,0x35A,data,8,994558163,994603243,4972790.815,4973016.215,225.400,40182.800,A8 A8 02 00 A8 A8 02 02,Victron CAN v2026.07.03a 0x35A vendor/raw DLC=8 [A8 A8 02 00 A8 A8 02 02],0x35A vendor/raw raw=A8 A8 02 00 A8 A8 02 02,
126,ok,standard,0x35E,data,8,1002465394,1002510074,5012326.970,5012550.370,223.400,39310.755,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x35E manufacturer DLC=8 [4A 4B 2D 42 4D 53 00 00],0x35E ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
127,ok,standard,0x35F,data,8,1010494632,1010540512,5052473.160,5052702.560,229.400,39922.790,69 4C 0F 26 27 00 00 00,Victron CAN v2026.07.03a 0x35F battery/raw DLC=8 [69 4C 0F 26 27 00 00 00],"0x35F battery/raw raw=69 4C 0F 26 27 00 00 00 u16=[19561, 9743, 39, 0]",
128,ok,standard,0x360,data,8,1018466267,1018515347,5092331.335,5092576.735,245.400,39628.775,00 00 00 00 00 00 00 00,Victron CAN v2026.07.03a 0x360 status/raw DLC=8 [00 00 00 00 00 00 00 00],0x360 status/raw raw=00 00 00 00 00 00 00 00,
129,ok,standard,0x370,data,8,1026466703,1026511383,5132333.515,5132556.915,223.400,39756.780,4A 4B 2D 42 4D 53 00 00,Victron CAN v2026.07.03a 0x370 ASCII/raw DLC=8 [4A 4B 2D 42 4D 53 00 00],0x370 ASCII 'JK-BMS' raw=4A 4B 2D 42 4D 53 00 00,
